21.63898, 61.171983, "FI Radar FI 80"
24.94511, 60.78995, "FI Radar FI 80"
22.685153, 62.527016, "FI Radar FI 80"
23.166067, 63.83534, "FI Radar FI 80"
21.92855, 60.737397, "FI Radar FI 80"
25.531817, 64.794333, "FI Radar FI 80"
25.14347, 61.84477, "FI Radar FI 80"
21.818653, 63.018736, "FI Radar FI 80"
21.759426, 63.138854, "FI Radar FI 80"
22.988139, 60.82975, "FI Radar FI 80"
25.641755, 61.106246, "FI Radar FI 80"
27.413333, 63.355833, "FI Radar FI 80"
25.19583, 65.59139, "FI Radar FI 80"
24.837168, 60.585798, "FI Radar FI 80"
26.794428, 65.282097, "FI Radar FI 80"
24.979045, 60.288409, "FI Radar FI 80"
27.818027, 62.350148, "FI Radar FI 80"
24.92099, 61.085958, "FI Radar FI 80"
29.553128, 62.617749, "FI Radar FI 80"
24.664963, 60.22324, "FI Radar FI 80"
22.170306, 63.007722, "FI Radar FI 80"
26.951889, 61.014806, "FI Radar FI 80"
23.41144, 61.43333, "FI Radar FI 80"
25.67482, 62.14931, "FI Radar FI 80"
27.59779, 61.79306, "FI Radar FI 80"
25.302714, 61.002957, "FI Radar FI 80"
22.987117, 63.711317, "FI Radar FI 80"
27.847451, 63.138418, "FI Radar FI 80"
21.582524, 61.155802, "FI Radar FI 80"
24.78373, 60.77122, "FI Radar FI 80"
22.481855, 62.683152, "FI Radar FI 80"
23.193133, 63.849183, "FI Radar FI 80"
25.870637, 64.286292, "FI Radar FI 80"
25.54817, 64.776874, "FI Radar FI 80"
25.54825, 64.7767, "FI Radar FI 80"
24.523766, 64.67873, "FI Radar FI 80"
21.807161, 63.152491, "FI Radar FI 80"
22.993083, 60.831556, "FI Radar FI 80"
25.669565, 61.065712, "FI Radar FI 80"
27.416599, 63.345332, "FI Radar FI 80"
29.54007, 62.61532, "FI Radar FI 80"
26.61083, 60.96214, "FI Radar FI 80"
26.642215, 65.266062, "FI Radar FI 80"
25.337167, 60.370967, "FI Radar FI 80"
27.816111, 62.353056, "FI Radar FI 80"
24.891765, 61.09559, "FI Radar FI 80"
22.142664, 63.004042, "FI Radar FI 80"
24.640296, 60.218545, "FI Radar FI 80"
22.381034, 62.973428, "FI Radar FI 80"
27.61272, 62.634973, "FI Radar FI 80"
22.70045, 61.21456, "FI Radar FI 80"
27.549056, 61.753667, "FI Radar FI 80"
21.757261, 61.509555, "FI Radar FI 80"
23.028567, 62.035337, "FI Radar FI 80"
27.867481, 63.143415, "FI Radar FI 80"
24.258206, 60.096182, "FI Radar FI 80"
22.042065, 60.543466, "FI Radar FI 80"
22.481128, 62.68241, "FI Radar FI 80"
23.212966, 63.852283, "FI Radar FI 80"
25.6728, 62.14416, "FI Radar FI 80"
24.450639, 60.406972, "FI Radar FI 80"
25.551308, 64.754383, "FI Radar FI 80"
26.72998, 60.83214, "FI Radar FI 80"
24.396888, 64.573228, "FI Radar FI 80"
21.958034, 63.159917, "FI Radar FI 80"
23.017167, 60.842806, "FI Radar FI 80"
25.667429, 61.039184, "FI Radar FI 80"
23.048889, 62.9625, "FI Radar FI 80"
25.256985, 65.529953, "FI Radar FI 80"
26.632371, 65.266209, "FI Radar FI 80"
25.325117, 60.369233, "FI Radar FI 80"
27.824722, 62.402222, "FI Radar FI 80"
24.81532, 61.12633, "FI Radar FI 80"
24.652361, 60.744861, "FI Radar FI 80"
24.541488, 60.156991, "FI Radar FI 80"
22.394567, 62.96995, "FI Radar FI 80"
23.005294, 61.981086, "FI Radar FI 80"
21.79164, 61.10026, "FI Radar FI 80"
24.026583, 61.465583, "FI Radar FI 80"
27.61433, 61.81231, "FI Radar FI 80"
27.6225, 62.548889, "FI Radar FI 80"
26.562278, 60.866111, "FI Radar FI 80"
23.091028, 61.359361, "FI Radar FI 80"
22.057409, 60.622913, "FI Radar FI 80"
21.588145, 60.984587, "FI Radar FI 80"
22.43501, 62.6561, "FI Radar FI 80"
23.262633, 63.862383, "FI Radar FI 80"
25.66244, 62.12769, "FI Radar FI 80"
21.656945, 61.522739, "FI Radar FI 80"
21.582549, 61.155992, "FI Radar FI 80"
26.69888, 60.84463, "FI Radar FI 80"
22.846266, 63.628583, "FI Radar FI 80"
21.950615, 63.160469, "FI Radar FI 80"
23.037083, 60.852722, "FI Radar FI 80"
24.42334, 60.115729, "FI Radar FI 80"
27.647222, 63.084167, "FI Radar FI 80"
25.268018, 65.521042, "FI Radar FI 80"
25.176449, 60.851605, "FI Radar FI 80"
25.147117, 60.385533, "FI Radar FI 80"
27.762678, 62.49291, "FI Radar FI 80"
24.56043, 61.17817, "FI Radar FI 80"
24.643444, 60.743667, "FI Radar FI 80"
24.543082, 60.151817, "FI Radar FI 80"
22.517667, 62.947339, "FI Radar FI 80"
22.979926, 62.170093, "FI Radar FI 80"
22.17142, 61.13571, "FI Radar FI 80"
24.12043, 61.440599, "FI Radar FI 80"
24.932324, 60.502782, "FI Radar FI 80"
26.93046, 63.80814, "FI Radar FI 80"
23.71152, 60.07554, "FI Radar FI 80"
22.072021, 60.599925, "FI Radar FI 80"
21.595508, 60.958779, "FI Radar FI 80"
22.43564, 62.6551, "FI Radar FI 80"
23.339483, 63.864314, "FI Radar FI 80"
25.656575, 62.119212, "FI Radar FI 80"
27.617667, 61.814583, "FI Radar FI 80"
25.22044, 60.62631, "FI Radar FI 80"
26.6958, 60.84764, "FI Radar FI 80"
26.603986, 61.434549, "FI Radar FI 80"
22.389568, 63.312389, "FI Radar FI 80"
23.1975, 60.918278, "FI Radar FI 80"
24.368183, 60.10479, "FI Radar FI 80"
27.643611, 63.113056, "FI Radar FI 80"
25.178089, 65.60838, "FI Radar FI 80"
22.755833, 62.859167, "FI Radar FI 80"
25.262017, 60.364667, "FI Radar FI 80"
27.748629, 62.498188, "FI Radar FI 80"
25.40099, 60.98683, "FI Radar FI 80"
24.482361, 60.714278, "FI Radar FI 80"
27.178055, 62.645833, "FI Radar FI 80"
27.136694, 62.638167, "FI Radar FI 80"
25.519101, 61.176539, "FI Radar FI 80"
23.52078, 61.46817, "FI Radar FI 80"
24.344761, 61.275498, "FI Radar FI 80"
25.18348, 60.85189, "FI Radar FI 80"
24.869167, 60.542778, "FI Radar FI 80"
23.020059, 61.76484, "FI Radar FI 80"
23.479253, 59.987606, "FI Radar FI 80"
21.51924, 61.07168, "FI Radar FI 80"
27.544547, 65.429881, "FI Radar FI 80"
29.86675, 62.7423, "FI Radar FI 80"
24.268633, 64.474483, "FI Radar FI 80"
25.39303, 61.97346, "FI Radar FI 80"
27.794611, 61.887528, "FI Radar FI 80"
23.1322, 61.72946, "FI Radar FI 80"
26.74078, 60.82968, "FI Radar FI 80"
25.220444, 60.626306, "FI Radar FI 80"
22.072881, 63.197629, "FI Radar FI 80"
23.2475, 60.932306, "FI Radar FI 80"
24.029364, 60.060783, "FI Radar FI 80"
23.343354, 63.86689, "FI Radar FI 80"
25.370842, 65.466257, "FI Radar FI 80"
22.584105, 62.911893, "FI Radar FI 80"
25.259067, 60.364633, "FI Radar FI 80"
24.378606, 60.372027, "FI Radar FI 80"
25.10787, 61.026121, "FI Radar FI 80"
24.438917, 60.721972, "FI Radar FI 80"
27.566195, 61.758621, "FI Radar FI 80"
27.524152, 62.716117, "FI Radar FI 80"
26.837917, 60.886056, "FI Radar FI 80"
23.33884, 61.42335, "FI Radar FI 80"
24.249633, 61.35295, "FI Radar FI 80"
25.422065, 60.949047, "FI Radar FI 80"
22.93085, 61.84895, "FI Radar FI 80"
23.253829, 59.907907, "FI Radar FI 80"
22.098862, 60.573832, "FI Radar FI 80"
27.310066, 65.398722, "FI Radar FI 80"
29.85483, 62.78347, "FI Radar FI 80"
24.106694, 64.408136, "FI Radar FI 80"
25.38627, 61.96972, "FI Radar FI 80"
27.663, 62.527278, "FI Radar FI 80"
24.9275, 60.512222, "FI Radar FI 80"
26.45731, 61.06108, "FI Radar FI 80"
24.875795, 60.606621, "FI Radar FI 80"
22.277119, 63.251751, "FI Radar FI 80"
22.66586, 62.759608, "FI Radar FI 80"
23.997778, 60.054167, "FI Radar FI 80"
30.089705, 62.404364, "FI Radar FI 80"
25.455456, 66.432193, "FI Radar FI 80"
25.133283, 60.251484, "FI Radar FI 80"
22.589275, 62.910191, "FI Radar FI 80"
21.537774, 61.038272, "FI Radar FI 80"
24.454167, 60.412222, "FI Radar FI 80"
22.786617, 63.60857, "FI Radar FI 80"
24.250583, 60.766111, "FI Radar FI 80"
27.594666, 63.077843, "FI Radar FI 80"
24.309021, 61.297312, "FI Radar FI 80"
27.127083, 60.903528, "FI Radar FI 80"
23.21247, 61.3886, "FI Radar FI 80"
21.985519, 61.367338, "FI Radar FI 80"
25.235694, 66.173333, "FI Radar FI 80"
25.161733, 60.383517, "FI Radar FI 80"
23.469383, 61.578538, "FI Radar FI 80"
23.365753, 59.956095, "FI Radar FI 80"
22.13868, 60.529767, "FI Radar FI 80"
27.319633, 65.3994, "FI Radar FI 80"
26.94563, 63.80218, "FI Radar FI 80"
26.792834, 60.92405, "FI Radar FI 80"
25.36071, 61.94973, "FI Radar FI 80"
27.60639, 62.59587, "FI Radar FI 80"
24.940556, 60.476667, "FI Radar FI 80"
26.46712, 61.05846, "FI Radar FI 80"
24.917486, 60.615379, "FI Radar FI 80"
22.070612, 63.196079, "FI Radar FI 80"
23.04509, 62.09147, "FI Radar FI 80"
23.954775, 60.050621, "FI Radar FI 80"
21.61756, 61.53879, "FI Radar FI 80"
29.353815, 62.63301, "FI Radar FI 80"
25.133583, 60.251667, "FI Radar FI 80"
21.79377, 63.02412, "FI Radar FI 80"
21.587657, 60.9849, "FI Radar FI 80"
24.630994, 60.509446, "FI Radar FI 80"
22.862357, 63.63398, "FI Radar FI 80"
24.133139, 60.787806, "FI Radar FI 80"
27.630111, 63.071139, "FI Radar FI 80"
24.4419, 61.23599, "FI Radar FI 80"
26.931639, 60.904611, "FI Radar FI 80"
27.363056, 63.1305, "FI Radar FI 80"
21.962, 61.379987, "FI Radar FI 80"
25.60525, 66.464861, "FI Radar FI 80"
22.606329, 62.734666, "FI Radar FI 80"
22.963333, 61.808056, "FI Radar FI 80"
23.385531, 59.97139, "FI Radar FI 80"
21.9372, 60.734043, "FI Radar FI 80"
28.07275, 62.929944, "FI Radar FI 80"
29.8953, 62.51248, "FI Radar FI 80"
26.844139, 60.948389, "FI Radar FI 80"
25.34903, 61.93671, "FI Radar FI 80"
22.590056, 60.654639, "FI Radar FI 80"
24.947778, 60.460556, "FI Radar FI 80"
21.64785, 61.36531, "FI Radar FI 80"
22.274265, 63.24839, "FI Radar FI 80"
22.362585, 61.233632, "FI Radar FI 80"
25.531255, 64.794545, "FI Radar FI 80"
21.545886, 61.576167, "FI Radar FI 80"
29.305344, 62.634667, "FI Radar FI 80"
22.583202, 61.177965, "FI Radar FI 80"
21.955, 62.994167, "FI Radar FI 80"
27.260776, 61.586965, "FI Radar FI 80"
26.59658, 60.97629, "FI Radar FI 80"
30.088093, 62.406864, "FI Radar FI 80"
24.163139, 60.780944, "FI Radar FI 80"
27.769957, 63.124121, "FI Radar FI 80"
24.52096, 61.20223, "FI Radar FI 80"
27.115734, 60.903954, "FI Radar FI 80"
27.429556, 63.105278, "FI Radar FI 80"
25.004541, 60.620363, "FI Radar FI 80"
24.90014, 60.7844, "FI Radar FI 80"
22.69209, 62.52404, "FI Radar FI 80"
24.781944, 60.548072, "FI Radar FI 80"
